ElectronicDevices,ElectronicDevices_Duration,Groceries,Groceries_Duration,SportsRelated,Sports_Equipments_Duration,Bounce_Rates,Special_Day,Month,Browser,Region,Type_of_visitor,Weekend,Purchase_made
3,33,0,0,8,182.5833333,0,0,Mar,Brave,6,Old_Visitor,false,false
0,0,0,0,12,169.3,0,0,Mar,Edge,3,Old_Visitor,true,false
0,0,1,0,37,1358.75,0.001754386,0,Mar,Chrome,3,Old_Visitor,false,false
1,38,0,0,5,131,0.033333333,0,Mar,Edge,1,New_Visitor,true,false
9,324.3,4,205,71,2816.43881,0,0,Mar,Edge,1,New_Visitor,true,false
5,413.5,0,0,25,3484.233333,0,0,Mar,Brave,1,Old_Visitor,true,false
0,0,2,156,6,131,0,0,Mar,Edge,3,Old_Visitor,false,false
5,55.5,0,0,12,1076.5,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,8,357.25,0,0,Mar,Mozilla0,4,Old_Visitor,true,false
0,0,0,0,6,197,0,0,Mar,Edge,1,Old_Visitor,false,false
7,75.05,0,0,31,489.1452381,0.011111111,0,Mar,Edge,5,Old_Visitor,true,true
3,43,0,0,11,610,0,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,17,445,0.047058824,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,17,588.6666667,0.011764706,0,Mar,Brave,4,Old_Visitor,false,false
0,0,0,0,24,580.2,0,0,Mar,Edge,1,Old_Visitor,false,true
0,0,0,0,32,999,0,0,Mar,Mozilla,1,Old_Visitor,false,true
0,0,0,0,16,622,0,0,Mar,Mozilla0,2,Old_Visitor,false,false
2,77,0,0,6,112,0,0,Mar,Mozilla,2,Old_Visitor,true,false
1,29,1,13.5,24,1005.849206,0,0,Mar,Mozilla,3,Old_Visitor,false,false
3,78,0,0,3,29,0.033333333,0,Mar,Edge,7,New_Visitor,true,false
3,52,0,0,60,3451.751515,0.006666667,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,5,96.5,0,0,Mar,Edge,1,Old_Visitor,false,false
8,354.8333333,1,57,19,2217.333333,0.008333333,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,4,50,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,1,0,16,485.6666667,0,0,Mar,Edge,6,Old_Visitor,true,false
0,0,0,0,9,388,0.066666667,0,Mar,Edge,2,Old_Visitor,false,false
7,169.5,0,0,21,484.95,0.008695652,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,3,55,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,7,111.6666667,0,0,Mar,Brave,1,Old_Visitor,true,false
6,104,1,0,14,269.5,0,0,Mar,Mozilla,1,Old_Visitor,false,false
2,4,0,0,10,284,0,0,Mar,Chrome,1,New_Visitor,false,true
9,81,0,0,34,1219.113725,0.007017544,0,Mar,Edge,3,Old_Visitor,false,true
1,0,0,0,21,574.722619,0,0,Mar,Edge,1,Old_Visitor,false,true
0,0,1,0,46,4053.092208,0.014184397,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,18,1485.416667,0,0,Mar,Brave,1,Old_Visitor,false,false
12,765.6666667,0,0,7,634.1666667,0.015384615,0,Mar,Edge,3,Old_Visitor,false,false
13,214.8823529,0,0,41,1182.106162,0,0,Mar,Brave,3,Old_Visitor,false,false
1,143,4,48,16,333.75,0,0,Mar,Mozilla,1,New_Visitor,false,false
0,0,0,0,2,4,0,0,Mar,Edge,4,Old_Visitor,false,false
2,15.5,0,0,28,550.0666667,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,3,Old_Visitor,true,false
2,42,0,0,29,218,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,93,2243.666667,0.010989011,0,Mar,Brave,8,Old_Visitor,false,false
1,702,0,0,38,2193.150794,0.012280702,0,Mar,Mozilla,2,Old_Visitor,false,true
4,22.5,0,0,15,289.85,0,0,Mar,Edge,2,New_Visitor,true,true
1,14,0,0,13,909.5,0,0,Mar,Mozilla,1,Old_Visitor,false,false
3,188,0,0,22,1436.45,0,0,Mar,Edge,3,Old_Visitor,false,false
8,352.2428571,6,241.5,45,1998.444081,0.009090909,0,Mar,Edge,1,Old_Visitor,true,false
4,73.75,1,58,12,777.5,0,0,Mar,Edge,1,Old_Visitor,true,true
0,0,0,0,4,126.5,0.016666667,0,Mar,Chrome,3,Old_Visitor,true,false
0,0,0,0,8,100,0,0,Mar,Mozilla,7,Old_Visitor,false,false
